Certification Body	Certified Organization Name	TE ID	Retired TE ID	License Number	Native Name	Country/Area	SC Number	SC Version Number	Standard	SC Status	Last Updated Date
Bureau Veritas USA	Shaoxing Keqiao Burun Trade Co., Ltd.	TE-00019758		TE-BVCN1349		China	BVC-TE-00019758-OCS-2508-50004941-V1.0	BVC-TE-00019758-OCS-2508-50004941-V1.0	OCS	Valid	2025-08-18
Bureau Veritas USA	Shaoxing Keqiao Burun Trade Co., Ltd.	TE-00019758		TE-BVCN1349		China	BVC-TE-00019758-RCS-2508-50004940-V1.0	BVC-TE-00019758-RCS-2508-50004940-V1.0	RCS	Valid	2025-08-18
Bureau Veritas USA	Nanjing Jialei Plastic Products Co., Ltd.	TE-00019788		TE-BVCN1865		China	BVC-TE-00019788-GRS-2510-50005914-V1.0	BVC-TE-00019788-GRS-2510-50005914-V1.0	GRS	Valid	2025-10-25
Bureau Veritas USA	SALIM TEXTILE CO., LTD	TE-00019790		BVKR0016		Korea (South), Republic of	BVC-TE-00019790-GRS-2501-00000020-V1.0	BVC-TE-00019790-GRS-2501-00000020-V1.0	GRS	Valid	2025-01-31
Bureau Veritas USA	Fujian Dunhuang Garment Co., Ltd.	TE-00019816		TE-BVCN0353		China	BVC-TE-00019816-GRS-2504-50003123-V1.0	BVC-TE-00019816-GRS-2504-50003123-V4.0	GRS	Valid	2025-11-04
Bureau Veritas USA	Tung Ho Light Industry Co., Ltd. Nanan City, Fujian	TE-00019856		TE-BVCN4027		China	BVC-TE-00019856-GRS-2505-50003799-V1.0	BVC-TE-00019856-GRS-2505-50003799-V1.0	GRS	Valid	2025-05-29
Bureau Veritas USA	WUJIANG HEHE WEAVING CO.,LTD	TE-00019903		TE-BVCN2975		China	BVC-TE-00019903-GRS-2501-50002150-V1.0	BVC-TE-00019903-GRS-2501-50002150-V7.0	GRS	Valid	2025-12-01
Bureau Veritas USA	Taizhou Luqiao Gete Flexible Packaging Color Printing Co., Ltd	TE-00019908		TE-BVCN2992		China	BVC-TE-00019908-GRS-2502-50002324-V1.0	BVC-TE-00019908-GRS-2502-50002324-V1.0	GRS	Valid	2025-02-08
Bureau Veritas USA	Quanzhou Huaxuanchengyi Textile Co., Ltd.	TE-00019911		TE-BVCN0288		China	BVC-TE-00019911-GRS-2505-50003651-V1.0	BVC-TE-00019911-GRS-2505-50003651-V2.0	GRS	Valid	2025-12-01
Bureau Veritas USA	SHANTOU SHENGSHI DAHE INDUSTRIAL CO.,LTD.	TE-00019952		TE-BVCN6005		China	BVC-TE-00019952-GRS-2412-50001708-V1.0	BVC-TE-00019952-GRS-2412-50001708-V4.0	GRS	Valid	2025-10-20
Bureau Veritas USA	Best Pacific Textile Limited	TE-00019965		TE-BVCN0047		Hong Kong	BVC-TE-00019965-RAF-2502-50002315-V1.0	BVC-TE-00019965-RAF-2502-50002315-V4.0	RWS	Valid	2025-06-25
Bureau Veritas USA	Jiaxing City Huayang Textile Dyeing and Finishing Co., Ltd	TE-00019990		TE-BVCN7840		China	BVC-TE-00019990-GRS-2511-50006028-V1.0	BVC-TE-00019990-GRS-2511-50006028-V2.0	GRS	Valid	2025-11-25
Bureau Veritas USA	Quanzhou Kingdom Footwear Co., Ltd.	TE-00019993		TE-BVCN1211		China	BVC-TE-00019993-GRS-2509-50005223-V1.0	BVC-TE-00019993-GRS-2509-50005223-V1.0	GRS	Valid	2025-09-06
Bureau Veritas USA	Wujiang Junda Weaving Co., Ltd.	TE-00019996		TE-BVCN0705		China	BVC-TE-00019996-GRS-2506-50003847-V1.0	BVC-TE-00019996-GRS-2506-50003847-V1.0	GRS	Valid	2025-06-04
Bureau Veritas USA	Quanzhou Teamer Bags Manufactory Co., Ltd.	TE-00019997		TE-BVCN1012		China	BVC-TE-00019997-GRS-2507-50004543-V1.0	BVC-TE-00019997-GRS-2507-50004543-V1.0	GRS	Valid	2025-07-20
Bureau Veritas USA	JAE SUNG INTERNACIONAL TEXTILES SOCIEDAD ANONIMA	TE-00020180		TE-BVGT0515		Guatemala	BVC-TE-00020180-RCS-2510-50005996-V1.0	BVC-TE-00020180-RCS-2510-50005996-V1.0	RCS	Valid	2025-10-30
Bureau Veritas USA	Yangzhou Shangwen Plastic Technology Co., Ltd.	TE-00020293		TE-BVCN2090		China	BVC-TE-00020293-GRS-2511-50006081-V1.0	BVC-TE-00020293-GRS-2511-50006081-V1.0	GRS	Valid	2025-11-06
Bureau Veritas USA	Ningbo Lisi Import and Export Co. Ltd	TE-00020339		TE-BVCN0823		China	BVC-TE-00020339-GRS-2507-50004562-V1.0	BVC-TE-00020339-GRS-2507-50004562-V3.0	GRS	Valid	2025-08-08
Bureau Veritas USA	Xiamen Hesheng Trading Co., Ltd.	TE-00020401		TE-BVCN0417		China	BVC-TE-00020401-GRS-2504-50003085-V1.0	BVC-TE-00020401-GRS-2504-50003085-V1.0	GRS	Valid	2025-04-15
Bureau Veritas USA	Zhangjiagang Free Trade Zone Qihao International Trade Co., Ltd.	TE-00020402		TE-BVCN0105		China	BVC-TE-00020402-GRS-2502-50002286-V1.0	BVC-TE-00020402-GRS-2502-50002286-V9.0	GRS	Valid	2025-08-25
Bureau Veritas USA	Quanzhou Dahefeng Knitting Co., Ltd.	TE-00020432		TE-BVCN1091		China	BVC-TE-00020432-GRS-2509-50005284-V1.0	BVC-TE-00020432-GRS-2509-50005284-V1.0	GRS	Valid	2025-09-11
Bureau Veritas USA	SHAOXING DIPU TEXTILE CO., LTD.	TE-00020460		TE-BVCN0599		China	BVC-TE-00020460-GRS-2505-50003613-V1.0	BVC-TE-00020460-GRS-2505-50003613-V3.0	GRS	Valid	2025-06-23
Bureau Veritas USA	QINGDAO MASCOT INTERNATIONAL TRADING CORP.,LTD	TE-00020494		TE-BVCN2929		China	BVC-TE-00020494-GRS-2504-50002904-V1.0	BVC-TE-00020494-GRS-2504-50002904-V14.0	GRS	Valid	2025-11-13
Bureau Veritas USA	ZHEJIANG ORIENT NEW HORIZON GARMENTS&ACCESSORIES I/E CO.,LTD.	TE-00020499		TE-BVCN7556		China	BVC-TE-00020499-GRS-2509-50005295-V1.0	BVC-TE-00020499-GRS-2509-50005295-V1.0	GRS	Valid	2025-09-12
Bureau Veritas USA	Dongguan Xinfeng Handbag New Material Co., Ltd	TE-00020519		TE-BVCN5316		China	BVC-TE-00020519-GRS-2509-50005275-V1.0	BVC-TE-00020519-GRS-2509-50005275-V1.0	GRS	Valid	2025-09-11
Bureau Veritas USA	ITAS MARS INTIMATES FASHION COMPANY LIMITED	TE-00020552		TE-BVVN0167		Vietnam	BVC-TE-00020552-MULTI-2508-50004841-V1.0	BVC-TE-00020552-MULTI-2508-50004841-V3.0	RCS,GRS	Valid	2025-10-23
Bureau Veritas USA	ZHEJIANG NEWAIR ART CO., LTD.	TE-00020560		TE-BVCN0125		China	BVC-TE-00020560-GRS-2502-50002417-V1.0	BVC-TE-00020560-GRS-2502-50002417-V1.0	GRS	Valid	2025-02-22
Bureau Veritas USA	Foshan City Aomeen Textile Co.,Ltd.	TE-00020610		TE-BVCN3974		China	BVC-TE-00020610-GRS-2507-50004449-V1.0	BVC-TE-00020610-GRS-2507-50004449-V1.0	GRS	Valid	2025-07-14
Bureau Veritas USA	Shanghai Dongji Textile Co., Ltd	TE-00020679		TE-BVCN2934		China	BVC-TE-00020679-GRS-2503-50002610-V1.0	BVC-TE-00020679-GRS-2503-50002610-V2.0	GRS	Valid	2025-04-21
Bureau Veritas USA	Shanghai Dongji Textile Co.,Ltd	TE-00020679		TE-BVCN2934		China	BVC-TE-00020679-OCS-2505-50003457-V1.0	BVC-TE-00020679-OCS-2505-50003457-V2.0	OCS	Valid	2025-09-30
Bureau Veritas USA	Shanghai Dongji Textile Co., Ltd	TE-00020679		TE-BVCN2934		China	BVC-TE-00020679-RAF-2503-50002611-V1.0	BVC-TE-00020679-RAF-2503-50002611-V1.0	RWS	Valid	2025-03-13
Bureau Veritas USA	Shandong Yahui Microfiber Co.,LTD	TE-00020684		TE-BVCN0711		China	BVC-TE-00020684-GRS-2507-50004327-V1.0	BVC-TE-00020684-GRS-2507-50004327-V3.0	GRS	Valid	2025-09-28
Bureau Veritas USA	Dongguan Kairui Textile Co., Ltd.	TE-00020687		TE-BVCN5923		China	BVC-TE-00020687-GRS-2412-50001623-V1.0	BVC-TE-00020687-GRS-2412-50001623-V1.0	GRS	Valid	2024-12-04
Bureau Veritas USA	HUIZHOU YUNAN TAIYI PLASTIC PRODUCTS CO., LTD	TE-00020711		TE-BVCN7683		China	BVC-TE-00020711-GRS-2510-50005731-V1.0	BVC-TE-00020711-GRS-2510-50005731-V1.0	GRS	Valid	2025-10-14
Bureau Veritas USA	Dongguan Houjie Yukang Shoe Material Factory	TE-00020729		TE-BVCN1253		China	BVC-TE-00020729-GRS-2509-50005313-V1.0	BVC-TE-00020729-GRS-2509-50005313-V1.0	GRS	Valid	2025-09-13
Bureau Veritas USA	NINGBO SUNBOW INDUSTRY&TRADE CO., LTD.	TE-00020750		TE-BVCN4361		China	BVC-TE-00020750-GRS-2507-50004286-V1.0	BVC-TE-00020750-GRS-2507-50004286-V2.0	GRS	Valid	2025-07-08
Bureau Veritas USA	Shenzhen Jingye Accessories Co., Ltd	TE-00020773		TE-BVCN6055		China	BVC-TE-00020773-GRS-2501-50001976-V1.0	BVC-TE-00020773-GRS-2501-50001976-V1.0	GRS	Valid	2025-01-07
Bureau Veritas USA	Easi (Zhuhai) Co., Ltd.	TE-00020784		TE-00020784		China	BVC-TE-00020784-GRS-2504-50003127-V1.0	BVC-TE-00020784-GRS-2504-50003127-V1.0	GRS	Valid	2025-04-13
Bureau Veritas USA	Mulion (Fujian) Industrial Co., Ltd.	TE-00020810		TE-BVCN1710		China	BVC-TE-00020810-GRS-2508-50005116-V1.0	BVC-TE-00020810-GRS-2508-50005116-V1.0	GRS	Valid	2025-08-30
Bureau Veritas USA	Shishi Ziranxinfa Textile Technology Co., Ltd.	TE-00020861		TE-BVCN3264		China	BVC-TE-00020861-GRS-2503-50002810-V1.0	BVC-TE-00020861-GRS-2503-50002810-V1.0	GRS	Valid	2025-03-27
Bureau Veritas USA	HIGH HOPE INT'L GROUP JIANGSU CHAMPION HOLDINGS LIMITED	TE-00020929		TE-BVCN0078		China	BVC-TE-00020929-RAF-2502-50002401-V1.0	BVC-TE-00020929-RAF-2502-50002401-V2.0	RWS	Valid	2025-08-26
Bureau Veritas USA	HIGH HOPE INT'L GROUP JIANGSU CHAMPION HOLDINGS LIMITED	TE-00020929		TE-BVCN0078		China	BVC-TE-00020929-RDS-2502-50002394-V1.0	BVC-TE-00020929-RDS-2502-50002394-V1.0	RDS	Valid	2025-02-20
Bureau Veritas USA	Tong Lu Aoshen Trading Co., Ltd.	TE-00020954		TE-BVCN0202		China	BVC-TE-00020954-GRS-2503-50002602-V1.0	BVC-TE-00020954-GRS-2503-50002602-V1.0	GRS	Valid	2025-03-14
Bureau Veritas USA	Jiangsu Sishui Textile Co., Ltd.	TE-00020956		TE-BVCN1085		China	BVC-TE-00020956-GRS-2508-50004882-V1.0	BVC-TE-00020956-GRS-2508-50004882-V2.0	GRS	Valid	2025-10-16
Bureau Veritas USA	Jiangsu Sishui Textile Co., Ltd.	TE-00020956		TE-BVCN1085		China	BVC-TE-00020956-RCS-2508-10000876-V1.0	BVC-TE-00020956-RCS-2508-10000876-V2.0	RCS	Valid	2025-10-24
Bureau Veritas USA	JIUJIANG HANGXIN CLOTHING CO.,LTD	TE-00020972		TE-BVCN0495		China	BVC-TE-00020972-GRS-2509-50005441-V1.0	BVC-TE-00020972-GRS-2509-50005441-V2.0	GRS	Valid	2025-10-28
Bureau Veritas USA	Shanghai Orientex Co., Ltd.	TE-00021061		TE-BVCN6118		China	BVC-TE-00021061-GRS-2502-50002303-V1.0	BVC-TE-00021061-GRS-2502-50002303-V13.0	GRS	Valid	2025-11-20
Bureau Veritas USA	Zhejiang Cady Industry Co., Ltd	TE-00021092		TE-BVCN7746		China	BVC-TE-00021092-GRS-2510-50005775-V1.0	BVC-TE-00021092-GRS-2510-50005775-V1.0	GRS	Valid	2025-10-14
Bureau Veritas USA	Zhejiang Cady Industry Co., Ltd	TE-00021092		TE-00021092		China	BVC-TE-00021092-RCS-2510-10000904-V1.0	BVC-TE-00021092-RCS-2510-10000904-V1.0	RCS	Valid	2025-10-23
Bureau Veritas USA	Quanzhou Zishun Shoes Material Technology Co., Ltd	TE-00021100		TE-BVCN4533		China	BVC-TE-00021100-GRS-2508-50005107-V1.0	BVC-TE-00021100-GRS-2508-50005107-V1.0	GRS	Valid	2025-08-30
Bureau Veritas USA	Shanghai New Union Textra Import & Export Co.,Ltd	TE-00021169		TE-BVCN5642		China	BVC-TE-00021169-OCS-2502-50002372-V1.0	BVC-TE-00021169-OCS-2502-50002372-V5.0	OCS	Valid	2025-11-04
Bureau Veritas USA	WILLIAMS-SONOMA INC	TE-00021176		TE-BVUS0588		United States	BVC-TE-00021176-MULTI-2507-50004340-V1.0	BVC-TE-00021176-MULTI-2507-50004340-V2.0	RDS,RWS,RCS,OCS,GRS	Valid	2025-07-26
Bureau Veritas USA	DONGGUAN XIONGLIN NEW MATERIAL TECHNOLOGY CO., LTD.	TE-00021201		TE-BVCN3863		China	BVC-TE-00021201-GRS-2505-50003860-V1.0	BVC-TE-00021201-GRS-2505-50003860-V2.0	GRS	Valid	2025-08-28
Bureau Veritas USA	Shengzhou Qianshun Necktie & Garment Co., Ltd.	TE-00021207		TE-BVCN6169		China	BVC-TE-00021207-GRS-2502-50002472-V1.0	BVC-TE-00021207-GRS-2502-50002472-V4.0	GRS	Valid	2025-08-29
Bureau Veritas USA	Qingdao Neokangbo International Trade Co., Ltd.	TE-00021259		TE-BVCN0161		China	BVC-TE-00021259-GRS-2505-50003801-V1.0	BVC-TE-00021259-GRS-2505-50003801-V5.0	GRS	Valid	2025-08-25
Bureau Veritas USA	Dongguan Guangcheng Handbag Co., Ltd.	TE-00021263		TE-BVCN4217		China	BVC-TE-00021263-GRS-2507-50004505-V1.0	BVC-TE-00021263-GRS-2507-50004505-V2.0	GRS	Valid	2025-10-27
Bureau Veritas USA	Hangzhou Chenhao Textile Finishing Co., Ltd	TE-00021358		TE-BVCN0779		China	BVC-TE-00021358-GRS-2506-50004196-V1.0	BVC-TE-00021358-GRS-2506-50004196-V2.0	GRS	Valid	2025-07-14
Bureau Veritas USA	Suzhou Defeng Textile Co., Ltd.	TE-00021612		TE-BVCN1159		China	BVC-TE-00021612-GRS-2508-50004758-V1.0	BVC-TE-00021612-GRS-2508-50004758-V2.0	GRS	Valid	2025-08-28
Bureau Veritas USA	YIWU YONGJUN PRINTING AND DYEING CO LTD	TE-00021630		TE-BVCN5840		China	BVC-TE-00021630-GRS-2412-50001554-V1.0	BVC-TE-00021630-GRS-2412-50001554-V9.0	GRS	Expired	2025-08-15
Bureau Veritas USA	YIWU YONGJUN PRINTING AND DYEING CO LTD	TE-00021630		TE-00021630		China	BVC-TE-00021630-RCS-2503-10000765-V1.0	BVC-TE-00021630-RCS-2503-10000765-V1.0	RCS	Expired	2025-03-17
Bureau Veritas USA	Jinan Caiyi Garment Co., Ltd.	TE-00021654		TE-BVCN2325		China	BVC-TE-00021654-GRS-2511-50006059-V1.0	BVC-TE-00021654-GRS-2511-50006059-V1.0	GRS	Valid	2025-11-05
Bureau Veritas USA	DALIAN LONGLORY GARMENT CO., LTD.	TE-00021748		TE-BVCN3353		China	BVC-TE-00021748-GRS-2505-50003657-V1.0	BVC-TE-00021748-GRS-2505-50003657-V3.0	GRS	Valid	2025-09-19
Bureau Veritas USA	DALIAN LONGLORY GARMENT CO., LTD.	TE-00021748		TE-BVCN3353		China	BVC-TE-00021748-RDS-2504-50002993-V1.0	BVC-TE-00021748-RDS-2504-50002993-V3.0	RDS	Valid	2025-06-10
Bureau Veritas USA	JINGJIANG KELTER KNITTING FACTORY	TE-00021844		TE-BVCN5475		China	BVC-TE-00021844-OCS-2509-50005483-V1.0	BVC-TE-00021844-OCS-2509-50005483-V1.0	OCS	Valid	2025-09-25
Bureau Veritas USA	REVISE CLOTHING INC	TE-00021882		TE-BVUS0051		United States	BVC-TE-00021882-MULTI-2509-50005497-V1.0	BVC-TE-00021882-MULTI-2509-50005497-V1.0	RCS,GRS	Valid	2025-09-23
Bureau Veritas USA	Quanzhou Fengcai New Material Technology Co., Ltd.	TE-00021902		TE-BVCN1401		China	BVC-TE-00021902-GRS-2510-50005884-V1.0	BVC-TE-00021902-GRS-2510-50005884-V1.0	GRS	Valid	2025-10-23
Bureau Veritas USA	Jiangyin Zhutang Jirui Knitting Factory	TE-00021918		TE-BVCN3186		China	BVC-TE-00021918-GRS-2505-50003607-V1.0	BVC-TE-00021918-GRS-2505-50003607-V1.0	GRS	Valid	2025-05-19
Bureau Veritas USA	Jiangyin Zhutang Jirui Knitting Factory	TE-00021918		TE-BVCN3186		China	BVC-TE-00021918-OCS-2504-50003308-V1.0	BVC-TE-00021918-OCS-2504-50003308-V1.0	OCS	Valid	2025-04-22
Bureau Veritas USA	Suzhou Yixing Weaving Co., Ltd.	TE-00021934		TE-BVCN1921		China	BVC-TE-00021934-RCS-2412-50001908-V1.0	BVC-TE-00021934-RCS-2412-50001908-V1.0	RCS	Valid	2024-12-28
Bureau Veritas USA	line house	TE-00021971		TE-BVKR0527		Korea (South), Republic of	BVC-TE-00021971-OCS-2510-50005610-V1.0	BVC-TE-00021971-OCS-2510-50005610-V1.0	OCS	Valid	2025-10-01
Bureau Veritas USA	Yishui Hengtai Fangyuan Co., Ltd.	TE-00022039		TE-BVCN0121		China	BVC-TE-00022039-GRS-2503-50002496-V1.0	BVC-TE-00022039-GRS-2503-50002496-V1.0	GRS	Valid	2025-03-01
Bureau Veritas USA	Changzhou Little Tree Knitting Co., Ltd.	TE-00022087		TE-BVCN2850		China	BVC-TE-00022087-GRS-2501-50002190-V1.0	BVC-TE-00022087-GRS-2501-50002190-V6.0	GRS	Valid	2025-09-28
Bureau Veritas USA	Changzhou Little Tree Knitting Co., Ltd.	TE-00022087		TE-00022087		China	BVC-TE-00022087-RCS-2502-10000726-V1.0	BVC-TE-00022087-RCS-2502-10000726-V1.0	RCS	Valid	2025-02-14
Bureau Veritas USA	Jinhua Shunli Suitcase Factory	TE-00022132		TE-BVCN2170		China	BVC-TE-00022132-GRS-2504-50003374-V1.0	BVC-TE-00022132-GRS-2504-50003374-V1.0	GRS	Valid	2025-04-29
Bureau Veritas USA	BELLINTURF INDUSTRIAL (VIETNAM) CO LTD	TE-00022180		TE-BVVN0022		Vietnam	BVC-TE-00022180-GRS-2502-50002470-V1.0	BVC-TE-00022180-GRS-2502-50002470-V3.0	GRS	Valid	2025-08-15
Bureau Veritas USA	WUYI GOMEL HOUSEWARES CO., LTD.	TE-00022207		TE-BVCN3633		China	BVC-TE-00022207-GRS-2504-50003005-V1.0	BVC-TE-00022207-GRS-2504-50003005-V4.0	GRS	Valid	2025-11-03
Bureau Veritas USA	WUYI GOMEL HOUSEWARES CO., LTD.	TE-00022207		TE-BVCN3633		China	BVC-TE-00022207-RCS-2504-50003007-V1.0	BVC-TE-00022207-RCS-2504-50003007-V6.0	RCS	Valid	2025-10-10
Bureau Veritas USA	Zhangjiagang Nanchen Knitting Garments Co., Ltd.	TE-00022273		TE-BVCN6919		China	BVC-TE-00022273-RAF-2506-50004014-V1.0	BVC-TE-00022273-RAF-2506-50004014-V2.0	RWS	Valid	2025-06-18
Bureau Veritas USA	ZHUJI HONGLIDA SHOES CO., LTD.	TE-00022329		TE-BVCN5064		China	BVC-TE-00022329-GRS-2508-50004901-V1.0	BVC-TE-00022329-GRS-2508-50004901-V1.0	GRS	Valid	2025-08-15
Bureau Veritas USA	INTEX LINK GARMENT FACTORY LTD.	TE-00022377		TE-BVCN3404		China	BVC-TE-00022377-GRS-2504-50003051-V1.0	BVC-TE-00022377-GRS-2504-50003051-V2.0	GRS	Valid	2025-07-17
Bureau Veritas USA	Shenzhen Xinshanhe Industrial Co., Ltd.	TE-00022431		TE-BVCN0680		China	BVC-TE-00022431-GRS-2504-50003320-V1.0	BVC-TE-00022431-GRS-2504-50003320-V1.0	GRS	Valid	2025-04-26
Bureau Veritas USA	Zhuji Buxin Socks Co., Ltd.	TE-00022470		TE-BVCN3966		China	BVC-TE-00022470-GRS-2507-50004303-V1.0	BVC-TE-00022470-GRS-2507-50004303-V1.0	GRS	Valid	2025-07-02
Bureau Veritas USA	Zhuji Buxin Socks Co., Ltd.	TE-00022470		TE-BVCN3966		China	BVC-TE-00022470-OCS-2506-50004038-V1.0	BVC-TE-00022470-OCS-2506-50004038-V6.0	OCS	Valid	2025-09-19
Bureau Veritas USA	Shishi Weiyue Textile Technology Co., Ltd.	TE-00022510		TE-BVCN1322		China	BVC-TE-00022510-GRS-2508-50004872-V1.0	BVC-TE-00022510-GRS-2508-50004872-V1.0	GRS	Valid	2025-08-12
Bureau Veritas USA	WUJIANG CITY XINJINHUA TEXTILE CO., LTD.	TE-00022513		TE-BVCN3312		China	BVC-TE-00022513-GRS-2504-50003228-V1.0	BVC-TE-00022513-GRS-2504-50003228-V4.0	GRS	Valid	2025-08-08
Bureau Veritas USA	Shaoxing Ivan Textile And Garment Co., Ltd.	TE-00022605		TE-BVCN6469		China	BVC-TE-00022605-GRS-2503-50002691-V1.0	BVC-TE-00022605-GRS-2503-50002691-V2.0	GRS	Valid	2025-04-30
Bureau Veritas USA	JINJIANG XUTAI SHOE MATERIALS CO., LTD	TE-00022617		TE-BVCN6646		China	BVC-TE-00022617-GRS-2505-50003495-V1.0	BVC-TE-00022617-GRS-2505-50003495-V2.0	GRS	Valid	2025-06-26
Bureau Veritas USA	Xiamen Newking Import & Export Co., Ltd.	TE-00022620		TE-BVCN0442		China	BVC-TE-00022620-GRS-2510-50005911-V1.0	BVC-TE-00022620-GRS-2510-50005911-V1.0	GRS	Valid	2025-10-24
Bureau Veritas USA	Yixing Magnolia Garment Co., Ltd.	TE-00022759		TE-BVCN2185		China	BVC-TE-00022759-RCS-2412-50001702-V1.0	BVC-TE-00022759-RCS-2412-50001702-V6.0	RCS	Valid	2025-06-09
Bureau Veritas USA	TIAN RUI (DONGGUAN) PLASTIC & TECHNOLOGY CO., LTD.	TE-00022780		TE-BVCN5096		China	BVC-TE-00022780-GRS-2508-50004931-V1.0	BVC-TE-00022780-GRS-2508-50004931-V2.0	GRS	Valid	2025-08-26
Bureau Veritas USA	Taian Jinhui Apparels Co., Ltd.	TE-00022799		TE-BVCN1771		China	BVC-TE-00022799-GRS-2510-50005660-V1.0	BVC-TE-00022799-GRS-2510-50005660-V1.0	GRS	Valid	2025-10-10
Bureau Veritas USA	JIANGSU YUANYANG GARMENTS CO., LTD.	TE-00022832		TE-BVCN2456		China	BVC-TE-00022832-GRS-2501-50002098-V1.0	BVC-TE-00022832-GRS-2501-50002098-V30.0	GRS	Valid	2025-11-18
Bureau Veritas USA	JIANGSU YUANYANG GARMENTS CO., LTD.	TE-00022832		TE-BVCN2456		China	BVC-TE-00022832-OCS-2412-50001705-V1.0	BVC-TE-00022832-OCS-2412-50001705-V7.0	OCS	Valid	2025-08-28
Bureau Veritas USA	JIANGSU YUANYANG GARMENTS CO., LTD.	TE-00022832		TE-BVCN2456		China	BVC-TE-00022832-RAF-2501-50002099-V1.0	BVC-TE-00022832-RAF-2501-50002099-V6.0	RWS	Valid	2025-11-13
Bureau Veritas USA	JIANGSU YUANYANG GARMENTS CO., LTD.	TE-00022832		TE-BVCN2456		China	BVC-TE-00022832-RCS-2510-50005658-V1.0	BVC-TE-00022832-RCS-2510-50005658-V2.0	RCS	Valid	2025-10-24
Bureau Veritas USA	Dongguan Mingjing Cord & Webbing Limited Company	TE-00022935		TE-BVCN0536		China	BVC-TE-00022935-GRS-2505-50003593-V1.0	BVC-TE-00022935-GRS-2505-50003593-V2.0	GRS	Valid	2025-11-03
Bureau Veritas USA	Yancheng Hengfeng Sponge Co., Ltd	TE-00023064		TE-BVCN0560		China	BVC-TE-00023064-GRS-2507-50004323-V1.0	BVC-TE-00023064-GRS-2507-50004323-V1.0	GRS	Valid	2025-07-03
Bureau Veritas USA	Zhangjiagang Free Trade Zone Xiejia Trade Co., Ltd.	TE-00023066		TE-BVCN6893		China	BVC-TE-00023066-GRS-2507-50004356-V1.0	BVC-TE-00023066-GRS-2507-50004356-V32.0	GRS	Valid	2025-11-20
Bureau Veritas USA	Zhangjiagang Free Trade Zone Xiejia Trade Co., Ltd.	TE-00023066		TE-BVCN6893		China	BVC-TE-00023066-OCS-2507-50004358-V1.0	BVC-TE-00023066-OCS-2507-50004358-V1.0	OCS	Valid	2025-07-07
Bureau Veritas USA	Zhangjiagang Free Trade Zone Xiejia Trade Co., Ltd.	TE-00023066		TE-BVCN6893		China	BVC-TE-00023066-RAF-2507-50004359-V1.0	BVC-TE-00023066-RAF-2507-50004359-V18.0	RAS,RWS	Valid	2025-11-17
Bureau Veritas USA	Zhangjiagang Free Trade Zone Xiejia Trade Co., Ltd.	TE-00023066		TE-BVCN6893		China	BVC-TE-00023066-RCS-2507-50004357-V1.0	BVC-TE-00023066-RCS-2507-50004357-V8.0	RCS	Valid	2025-10-14
Bureau Veritas USA	DONGGUAN PU NENG POLYTECH PLASTIC MANUFACTURING LTD.	TE-00023091		TE-BVCN7015		China	BVC-TE-00023091-GRS-2506-50004065-V1.0	BVC-TE-00023091-GRS-2506-50004065-V1.0	GRS	Valid	2025-06-17
Bureau Veritas USA	Hangzhou Tianyu Silk Co., Ltd.	TE-00023127		TE-BVCN0849		China	BVC-TE-00023127-MULTI-2507-50004458-V1.0	BVC-TE-00023127-MULTI-2507-50004458-V1.0	RCS,GRS	Valid	2025-07-12
Bureau Veritas USA	Hangzhou Tianyu Silk Co., Ltd.	TE-00023127		TE-BVCN0849		China	BVC-TE-00023127-OCS-2503-50002796-V1.0	BVC-TE-00023127-OCS-2503-50002796-V1.0	OCS	Valid	2025-03-26
Bureau Veritas USA	Foshan Daxing Shun Textile Co., Ltd.	TE-00023132		TE-BVCN0998		China	BVC-TE-00023132-MULTI-2507-50004527-V1.0	BVC-TE-00023132-MULTI-2507-50004527-V3.0	RCS,OCS,GRS	Valid	2025-09-25
Bureau Veritas USA	Qingdao Cheng Long Arts and Crafts Co., Ltd.	TE-00023147		TE-BVCN0117		China	BVC-TE-00023147-GRS-2412-50001929-V1.0	BVC-TE-00023147-GRS-2412-50001929-V2.0	GRS	Valid	2025-05-15
Bureau Veritas USA	Jinjiang Shenglin Shoes Material Co., Ltd.	TE-00023178		TE-BVCN2799		China	BVC-TE-00023178-GRS-2502-50002424-V1.0	BVC-TE-00023178-GRS-2502-50002424-V3.0	GRS	Valid	2025-04-18
Bureau Veritas USA	Qingdao Yu Jie Tong Industry and Trade Co.,Ltd	TE-00023205		TE-BVCN1505		China	BVC-TE-00023205-RCS-2508-50005060-V1.0	BVC-TE-00023205-RCS-2508-50005060-V8.0	RCS	Valid	2025-10-31
Bureau Veritas USA	Fuzhou Lita Textile Co., Ltd.	TE-00023217		TE-BVCN0248		China	BVC-TE-00023217-GRS-2506-50004025-V1.0	BVC-TE-00023217-GRS-2506-50004025-V3.0	GRS	Valid	2025-09-30
Bureau Veritas USA	Shaoxing Yuecheng Qishun Textiles Co., Ltd.	TE-00023275		TE-BVCN6424		China	BVC-TE-00023275-GRS-2505-50003738-V1.0	BVC-TE-00023275-GRS-2505-50003738-V18.0	GRS	Valid	2025-11-24
Bureau Veritas USA	Shaoxing Yuecheng Qishun Textiles Co., Ltd.	TE-00023275		TE-BVCN6424		China	BVC-TE-00023275-OCS-2503-50002601-V1.0	BVC-TE-00023275-OCS-2503-50002601-V2.0	OCS	Valid	2025-07-14
